Emp_ID,Department,Tenure_Months,Base_Salary,Voluntary_Turnover,Exit_Interview
3289,Manufacturing,25,148281,No,N/A - Active Employee
3290,Engineering,7,126151,No,N/A - Active Employee
3291,Manufacturing,38,133598,No,N/A - Active Employee
3292,Manufacturing,28,88214,Yes,I wasn't properly trained on the new optical switch assembly line.
3293,Manufacturing,5,98745,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
3294,Manufacturing,3,102548,Yes,"Great team, but the manufacturing shifts are too long."
3295,Manufacturing,44,70681,No,N/A - Active Employee
3296,Manufacturing,31,66984,No,N/A - Active Employee
3297,Manufacturing,47,87579,No,N/A - Active Employee
3298,Manufacturing,42,114933,No,N/A - Active Employee
3299,Manufacturing,58,87399,No,N/A - Active Employee
3300,Engineering,20,91481,No,N/A - Active Employee
3301,Manufacturing,19,60944,No,N/A - Active Employee
3302,Manufacturing,48,69114,No,N/A - Active Employee
3303,Manufacturing,11,99846,No,N/A - Active Employee
3304,Sales,40,143666,No,N/A - Active Employee
3305,Manufacturing,3,137848,No,N/A - Active Employee
3306,Manufacturing,23,92596,No,N/A - Active Employee
3307,Engineering,7,135287,No,N/A - Active Employee
3308,Manufacturing,23,66907,No,N/A - Active Employee
3309,Manufacturing,7,88114,No,N/A - Active Employee
3310,Manufacturing,46,85009,No,N/A - Active Employee
3311,Sales,34,144846,No,N/A - Active Employee
3312,Manufacturing,42,110241,No,N/A - Active Employee
3313,Engineering,19,95725,No,N/A - Active Employee
3314,Sales,58,78996,No,N/A - Active Employee
3315,Manufacturing,9,66047,No,N/A - Active Employee
3316,Manufacturing,48,88767,No,N/A - Active Employee
3317,Manufacturing,51,76347,No,N/A - Active Employee
3318,Manufacturing,18,84102,No,N/A - Active Employee
3319,Manufacturing,41,64263,No,N/A - Active Employee
3320,Sales,48,127438,No,N/A - Active Employee
3321,Engineering,45,90540,Yes,"Great team, but the manufacturing shifts are too long."
3322,Engineering,42,135726,No,N/A - Active Employee
3323,Manufacturing,25,123769,No,N/A - Active Employee
3324,Engineering,52,100843,No,N/A - Active Employee
3325,Sales,14,87690,Yes,I wasn't properly trained on the new optical switch assembly line.
3326,Engineering,44,62994,No,N/A - Active Employee
3327,Manufacturing,25,127546,No,N/A - Active Employee
3328,Engineering,19,67377,No,N/A - Active Employee
3329,Manufacturing,39,138572,No,N/A - Active Employee
3330,Manufacturing,55,86467,No,N/A - Active Employee
3331,Manufacturing,15,60048,No,N/A - Active Employee
3332,Engineering,16,96978,No,N/A - Active Employee
3333,Engineering,27,107606,No,N/A - Active Employee
3334,Manufacturing,40,141574,No,N/A - Active Employee
3335,Manufacturing,10,133414,No,N/A - Active Employee
3336,Manufacturing,4,109222,Yes,I wasn't properly trained on the new optical switch assembly line.
3337,Manufacturing,51,108115,No,N/A - Active Employee
3338,Manufacturing,19,149606,No,N/A - Active Employee
3339,Manufacturing,28,100647,No,N/A - Active Employee
3340,Engineering,21,114607,No,N/A - Active Employee
3341,Manufacturing,59,117410,No,N/A - Active Employee
3342,Manufacturing,47,81996,No,N/A - Active Employee
3343,Manufacturing,14,114921,No,N/A - Active Employee
3344,Sales,33,143697,No,N/A - Active Employee
3345,Engineering,48,106022,No,N/A - Active Employee
3346,Engineering,10,100148,No,N/A - Active Employee
3347,Manufacturing,19,127764,No,N/A - Active Employee
3348,Manufacturing,30,68888,No,N/A - Active Employee
3349,Manufacturing,22,148666,No,N/A - Active Employee
3350,Engineering,3,99159,No,N/A - Active Employee
3351,Sales,37,102197,No,N/A - Active Employee
3352,Engineering,41,144326,No,N/A - Active Employee
3353,Sales,18,84474,No,N/A - Active Employee
3354,Engineering,11,77333,No,N/A - Active Employee
3355,Manufacturing,48,96355,No,N/A - Active Employee
3356,Sales,2,133903,Yes,"The hiring volume is insane, we don't have enough trainers."
3357,Manufacturing,12,126258,No,N/A - Active Employee
3358,Manufacturing,54,91145,No,N/A - Active Employee
3359,Manufacturing,6,135675,No,N/A - Active Employee
3360,Manufacturing,43,109854,No,N/A - Active Employee
3361,Manufacturing,59,127664,Yes,"Great team, but the manufacturing shifts are too long."
3362,Manufacturing,40,146153,No,N/A - Active Employee
3363,Manufacturing,44,95285,No,N/A - Active Employee
3364,Manufacturing,29,77533,No,N/A - Active Employee
3365,Manufacturing,59,92624,No,N/A - Active Employee
3366,Manufacturing,30,106996,No,N/A - Active Employee
3367,Manufacturing,2,106947,No,N/A - Active Employee
3368,Manufacturing,9,87956,No,N/A - Active Employee
3369,Engineering,47,111030,No,N/A - Active Employee
3370,Engineering,2,118597,No,N/A - Active Employee
3371,Engineering,29,102443,Yes,I wasn't properly trained on the new optical switch assembly line.
3372,Engineering,33,125464,No,N/A - Active Employee
3373,Manufacturing,10,63952,No,N/A - Active Employee
3374,Engineering,34,116880,No,N/A - Active Employee
3375,Manufacturing,44,112201,Yes,I wasn't properly trained on the new optical switch assembly line.
3376,Manufacturing,55,102460,No,N/A - Active Employee
3377,Engineering,8,82796,No,N/A - Active Employee
3378,Manufacturing,37,91746,No,N/A - Active Employee
3379,Engineering,54,146785,No,N/A - Active Employee
3380,Engineering,33,60015,Yes,"The hiring volume is insane, we don't have enough trainers."
3381,Sales,47,109757,No,N/A - Active Employee
3382,Sales,6,85957,No,N/A - Active Employee
3383,Manufacturing,44,141541,No,N/A - Active Employee
3384,Manufacturing,40,81292,No,N/A - Active Employee
3385,Manufacturing,45,91876,No,N/A - Active Employee
3386,Manufacturing,19,120727,No,N/A - Active Employee
3387,Engineering,32,107046,No,N/A - Active Employee
3388,Engineering,27,74817,No,N/A - Active Employee
3389,Engineering,1,69759,No,N/A - Active Employee
3390,Manufacturing,43,108432,No,N/A - Active Employee
3391,Manufacturing,52,66412,No,N/A - Active Employee
3392,Manufacturing,33,117757,No,N/A - Active Employee
3393,Manufacturing,40,80504,No,N/A - Active Employee
3394,Sales,32,68507,Yes,"The hiring volume is insane, we don't have enough trainers."
3395,Manufacturing,5,81050,No,N/A - Active Employee
3396,Manufacturing,17,64820,No,N/A - Active Employee
3397,Manufacturing,8,67835,No,N/A - Active Employee
3398,Engineering,57,73587,No,N/A - Active Employee
3399,Engineering,42,117732,No,N/A - Active Employee
3400,Manufacturing,34,111921,No,N/A - Active Employee
3401,Manufacturing,9,105499,No,N/A - Active Employee
3402,Manufacturing,56,66840,No,N/A - Active Employee
3403,Manufacturing,23,125077,No,N/A - Active Employee
3404,Engineering,35,91440,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
3405,Engineering,50,95183,No,N/A - Active Employee
3406,Manufacturing,7,62389,No,N/A - Active Employee
3407,Manufacturing,15,115076,No,N/A - Active Employee
3408,Sales,53,126299,No,N/A - Active Employee
3409,Manufacturing,54,149461,No,N/A - Active Employee
3410,Engineering,20,99023,No,N/A - Active Employee
3411,Manufacturing,50,110029,No,N/A - Active Employee
3412,Manufacturing,25,99941,No,N/A - Active Employee
3413,Manufacturing,3,148993,Yes,"The hiring volume is insane, we don't have enough trainers."
3414,Manufacturing,55,113950,No,N/A - Active Employee
3415,Sales,46,146959,No,N/A - Active Employee
3416,Manufacturing,24,136054,No,N/A - Active Employee
3417,Manufacturing,34,125363,No,N/A - Active Employee
3418,Manufacturing,46,121742,No,N/A - Active Employee
3419,Manufacturing,22,105215,No,N/A - Active Employee
3420,Manufacturing,11,107857,No,N/A - Active Employee
3421,Manufacturing,48,115476,No,N/A - Active Employee
3422,Engineering,8,88173,No,N/A - Active Employee
3423,Manufacturing,39,69395,Yes,"The hiring volume is insane, we don't have enough trainers."
3424,Manufacturing,43,119768,No,N/A - Active Employee
3425,Sales,35,144743,No,N/A - Active Employee
3426,Manufacturing,49,106229,No,N/A - Active Employee
3427,Sales,46,86639,No,N/A - Active Employee
3428,Manufacturing,38,122583,No,N/A - Active Employee
3429,Sales,8,88924,No,N/A - Active Employee
3430,Engineering,54,132969,No,N/A - Active Employee
3431,Engineering,37,90104,No,N/A - Active Employee
3432,Sales,27,97594,No,N/A - Active Employee
3433,Manufacturing,28,63664,No,N/A - Active Employee
3434,Sales,40,70528,No,N/A - Active Employee
3435,Manufacturing,34,88190,No,N/A - Active Employee
3436,Manufacturing,32,126033,No,N/A - Active Employee
3437,Manufacturing,15,121161,No,N/A - Active Employee
3438,Manufacturing,44,133177,No,N/A - Active Employee
3439,Manufacturing,17,130179,No,N/A - Active Employee
3440,Manufacturing,33,130592,No,N/A - Active Employee
3441,Manufacturing,47,92899,No,N/A - Active Employee
3442,Engineering,46,130979,No,N/A - Active Employee
3443,Engineering,52,77241,No,N/A - Active Employee
3444,Manufacturing,54,106211,No,N/A - Active Employee
3445,Manufacturing,16,123472,No,N/A - Active Employee
3446,Manufacturing,29,134248,No,N/A - Active Employee
3447,Manufacturing,9,133757,No,N/A - Active Employee
3448,Manufacturing,33,91346,No,N/A - Active Employee
3449,Manufacturing,49,141196,No,N/A - Active Employee
3450,Manufacturing,29,137124,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
3451,Sales,13,102220,Yes,"The hiring volume is insane, we don't have enough trainers."
3452,Manufacturing,21,77942,No,N/A - Active Employee
3453,Manufacturing,58,109167,No,N/A - Active Employee
3454,Manufacturing,21,96373,No,N/A - Active Employee
3455,Manufacturing,5,127143,No,N/A - Active Employee
3456,Manufacturing,10,62016,No,N/A - Active Employee
3457,Engineering,6,129110,No,N/A - Active Employee
3458,Manufacturing,56,106309,No,N/A - Active Employee
3459,Manufacturing,51,67274,No,N/A - Active Employee
3460,Sales,57,75748,No,N/A - Active Employee
3461,Sales,13,80175,Yes,"The hiring volume is insane, we don't have enough trainers."
3462,Engineering,1,71826,No,N/A - Active Employee
3463,Manufacturing,20,143008,No,N/A - Active Employee
3464,Engineering,57,94129,No,N/A - Active Employee
3465,Manufacturing,47,130009,No,N/A - Active Employee
3466,Manufacturing,46,83490,No,N/A - Active Employee
3467,Manufacturing,8,101435,No,N/A - Active Employee
3468,Manufacturing,10,135017,No,N/A - Active Employee
3469,Manufacturing,9,68520,No,N/A - Active Employee
3470,Manufacturing,49,143106,No,N/A - Active Employee
3471,Sales,41,121877,No,N/A - Active Employee
3472,Sales,3,79798,No,N/A - Active Employee
3473,Engineering,11,114638,No,N/A - Active Employee
3474,Manufacturing,12,129072,No,N/A - Active Employee
3475,Sales,10,127309,No,N/A - Active Employee
3476,Manufacturing,25,89894,No,N/A - Active Employee
3477,Engineering,49,122963,No,N/A - Active Employee
3478,Manufacturing,49,114567,No,N/A - Active Employee
3479,Engineering,25,95326,No,N/A - Active Employee
3480,Manufacturing,11,115059,No,N/A - Active Employee
3481,Sales,54,65079,No,N/A - Active Employee
3482,Sales,36,85838,No,N/A - Active Employee
3483,Manufacturing,39,147340,Yes,"The hiring volume is insane, we don't have enough trainers."
3484,Manufacturing,53,107109,No,N/A - Active Employee
3485,Sales,26,145211,No,N/A - Active Employee
3486,Manufacturing,14,85594,No,N/A - Active Employee
3487,Sales,39,102749,No,N/A - Active Employee
3488,Manufacturing,56,96292,No,N/A - Active Employee
3489,Manufacturing,40,134534,No,N/A - Active Employee
3490,Manufacturing,1,139233,Yes,I wasn't properly trained on the new optical switch assembly line.
3491,Manufacturing,56,111818,No,N/A - Active Employee
3492,Engineering,54,73429,No,N/A - Active Employee
3493,Manufacturing,4,117748,Yes,I wasn't properly trained on the new optical switch assembly line.
3494,Manufacturing,30,108807,No,N/A - Active Employee
3495,Manufacturing,12,67140,Yes,"Great team, but the manufacturing shifts are too long."
3496,Manufacturing,56,123226,Yes,"The hiring volume is insane, we don't have enough trainers."
3497,Sales,35,74901,No,N/A - Active Employee
3498,Sales,13,148815,No,N/A - Active Employee
3499,Manufacturing,52,88525,No,N/A - Active Employee
3500,Engineering,31,80491,No,N/A - Active Employee
3501,Engineering,38,128816,No,N/A - Active Employee
3502,Manufacturing,43,94980,No,N/A - Active Employee
3503,Sales,23,68078,No,N/A - Active Employee
3504,Manufacturing,4,149521,No,N/A - Active Employee
3505,Manufacturing,52,108704,No,N/A - Active Employee
3506,Sales,16,76997,No,N/A - Active Employee
3507,Manufacturing,7,139810,No,N/A - Active Employee
3508,Engineering,22,60868,No,N/A - Active Employee
3509,Sales,29,86398,No,N/A - Active Employee
3510,Manufacturing,11,141578,No,N/A - Active Employee
3511,Sales,56,81246,No,N/A - Active Employee
3512,Manufacturing,33,80561,No,N/A - Active Employee
3513,Manufacturing,58,76254,No,N/A - Active Employee
3514,Engineering,29,94512,No,N/A - Active Employee
3515,Sales,59,149532,No,N/A - Active Employee
3516,Manufacturing,39,137395,No,N/A - Active Employee
3517,Manufacturing,12,117865,No,N/A - Active Employee
3518,Engineering,7,83580,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
3519,Engineering,59,130959,No,N/A - Active Employee
3520,Engineering,55,132144,No,N/A - Active Employee
3521,Manufacturing,39,102485,No,N/A - Active Employee
3522,Manufacturing,42,110621,No,N/A - Active Employee
3523,Manufacturing,48,110665,Yes,I wasn't properly trained on the new optical switch assembly line.
3524,Engineering,26,130412,No,N/A - Active Employee
3525,Manufacturing,40,110603,No,N/A - Active Employee
3526,Manufacturing,9,81038,No,N/A - Active Employee
3527,Sales,41,74325,No,N/A - Active Employee
3528,Manufacturing,34,95892,No,N/A - Active Employee
3529,Sales,45,61753,No,N/A - Active Employee
3530,Engineering,13,77996,No,N/A - Active Employee
3531,Engineering,55,128811,No,N/A - Active Employee
3532,Manufacturing,55,134283,No,N/A - Active Employee
3533,Manufacturing,36,105211,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
3534,Engineering,25,122820,No,N/A - Active Employee
3535,Engineering,24,60824,No,N/A - Active Employee
3536,Engineering,44,73880,No,N/A - Active Employee
3537,Manufacturing,17,126617,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
3538,Engineering,2,71517,No,N/A - Active Employee
3539,Engineering,13,81683,No,N/A - Active Employee
3540,Engineering,31,76876,No,N/A - Active Employee
3541,Engineering,29,116354,No,N/A - Active Employee
3542,Engineering,50,133802,No,N/A - Active Employee
3543,Engineering,28,136719,No,N/A - Active Employee
3544,Manufacturing,27,146602,No,N/A - Active Employee
3545,Manufacturing,15,138413,No,N/A - Active Employee
3546,Manufacturing,31,69982,No,N/A - Active Employee
3547,Manufacturing,40,134504,No,N/A - Active Employee
3548,Manufacturing,15,86598,No,N/A - Active Employee
3549,Manufacturing,33,74639,No,N/A - Active Employee
3550,Manufacturing,20,130210,No,N/A - Active Employee
3551,Manufacturing,42,129852,No,N/A - Active Employee
3552,Engineering,12,69695,No,N/A - Active Employee
3553,Sales,37,108582,No,N/A - Active Employee
3554,Manufacturing,9,91094,No,N/A - Active Employee
3555,Sales,23,120635,No,N/A - Active Employee
3556,Manufacturing,8,82187,No,N/A - Active Employee
3557,Manufacturing,32,61214,No,N/A - Active Employee
3558,Manufacturing,48,83940,No,N/A - Active Employee
3559,Manufacturing,14,104406,No,N/A - Active Employee
3560,Engineering,27,103481,Yes,I wasn't properly trained on the new optical switch assembly line.
3561,Engineering,25,75977,No,N/A - Active Employee
3562,Manufacturing,13,104839,Yes,I wasn't properly trained on the new optical switch assembly line.
3563,Manufacturing,55,117874,No,N/A - Active Employee
3564,Manufacturing,21,118414,No,N/A - Active Employee
3565,Manufacturing,45,85538,No,N/A - Active Employee
3566,Manufacturing,31,116241,No,N/A - Active Employee
3567,Manufacturing,37,133501,No,N/A - Active Employee
3568,Engineering,48,135133,No,N/A - Active Employee
3569,Sales,58,120481,No,N/A - Active Employee
3570,Manufacturing,43,87740,No,N/A - Active Employee
3571,Sales,54,123328,No,N/A - Active Employee
3572,Manufacturing,5,132105,Yes,"Great team, but the manufacturing shifts are too long."
3573,Manufacturing,13,110643,No,N/A - Active Employee
3574,Manufacturing,28,71881,No,N/A - Active Employee
3575,Engineering,43,96996,No,N/A - Active Employee
3576,Sales,25,92177,No,N/A - Active Employee
3577,Engineering,51,97177,No,N/A - Active Employee
3578,Manufacturing,35,126126,No,N/A - Active Employee
3579,Engineering,47,116531,No,N/A - Active Employee
3580,Manufacturing,39,86119,No,N/A - Active Employee
3581,Sales,7,87915,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
3582,Manufacturing,38,62708,Yes,"The hiring volume is insane, we don't have enough trainers."
3583,Manufacturing,32,98749,No,N/A - Active Employee
3584,Manufacturing,3,104989,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
3585,Engineering,45,82106,No,N/A - Active Employee
3586,Manufacturing,39,77131,No,N/A - Active Employee
3587,Engineering,37,106553,No,N/A - Active Employee
3588,Manufacturing,55,118144,No,N/A - Active Employee
3589,Engineering,50,66553,Yes,"The hiring volume is insane, we don't have enough trainers."
3590,Engineering,22,77881,No,N/A - Active Employee
3591,Engineering,8,61379,No,N/A - Active Employee
3592,Manufacturing,17,129306,No,N/A - Active Employee
3593,Manufacturing,52,79726,No,N/A - Active Employee
3594,Manufacturing,27,69088,Yes,"Great team, but the manufacturing shifts are too long."
3595,Engineering,33,94314,No,N/A - Active Employee
3596,Manufacturing,46,115041,No,N/A - Active Employee
3597,Manufacturing,17,76350,No,N/A - Active Employee
3598,Manufacturing,42,141397,No,N/A - Active Employee
3599,Manufacturing,12,139509,No,N/A - Active Employee
3600,Engineering,48,77769,No,N/A - Active Employee
3601,Manufacturing,46,107249,No,N/A - Active Employee
3602,Engineering,27,142862,Yes,I wasn't properly trained on the new optical switch assembly line.
3603,Manufacturing,48,106365,No,N/A - Active Employee
3604,Manufacturing,8,110185,No,N/A - Active Employee
3605,Manufacturing,23,62786,No,N/A - Active Employee
3606,Manufacturing,42,61620,Yes,I wasn't properly trained on the new optical switch assembly line.
3607,Manufacturing,49,96303,No,N/A - Active Employee
3608,Engineering,59,79589,No,N/A - Active Employee
3609,Manufacturing,29,62882,No,N/A - Active Employee
3610,Engineering,50,122248,No,N/A - Active Employee
3611,Manufacturing,20,109322,No,N/A - Active Employee
3612,Manufacturing,16,84524,No,N/A - Active Employee
3613,Engineering,17,69745,No,N/A - Active Employee
3614,Manufacturing,16,75861,No,N/A - Active Employee
3615,Manufacturing,19,114261,No,N/A - Active Employee
3616,Manufacturing,56,62837,No,N/A - Active Employee
3617,Manufacturing,56,134135,No,N/A - Active Employee
3618,Engineering,8,141447,No,N/A - Active Employee
3619,Manufacturing,38,114380,No,N/A - Active Employee
3620,Engineering,38,146089,No,N/A - Active Employee
3621,Sales,53,109831,Yes,"Great team, but the manufacturing shifts are too long."
3622,Manufacturing,29,149349,No,N/A - Active Employee
3623,Sales,41,98255,Yes,"Great team, but the manufacturing shifts are too long."
3624,Manufacturing,36,89520,No,N/A - Active Employee
3625,Sales,26,89541,No,N/A - Active Employee
3626,Manufacturing,31,125772,No,N/A - Active Employee
3627,Engineering,44,87350,No,N/A - Active Employee
3628,Manufacturing,12,104397,No,N/A - Active Employee
3629,Manufacturing,55,137085,No,N/A - Active Employee
3630,Engineering,17,123865,No,N/A - Active Employee
3631,Engineering,15,115956,No,N/A - Active Employee
3632,Manufacturing,9,87453,No,N/A - Active Employee
3633,Manufacturing,39,122345,No,N/A - Active Employee
3634,Engineering,42,72906,No,N/A - Active Employee
3635,Engineering,48,74988,No,N/A - Active Employee
3636,Sales,12,87723,No,N/A - Active Employee
3637,Engineering,32,93800,No,N/A - Active Employee
3638,Sales,25,99107,No,N/A - Active Employee
3639,Engineering,39,87430,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
3640,Manufacturing,18,92535,No,N/A - Active Employee
3641,Manufacturing,15,128476,No,N/A - Active Employee
3642,Engineering,32,147329,No,N/A - Active Employee
3643,Engineering,6,137798,No,N/A - Active Employee
3644,Manufacturing,58,112284,No,N/A - Active Employee
3645,Manufacturing,44,116232,Yes,"The hiring volume is insane, we don't have enough trainers."
3646,Sales,43,104420,No,N/A - Active Employee
3647,Manufacturing,52,97710,No,N/A - Active Employee
3648,Manufacturing,35,132497,Yes,"The hiring volume is insane, we don't have enough trainers."
3649,Manufacturing,34,100498,No,N/A - Active Employee
3650,Manufacturing,38,91283,No,N/A - Active Employee
3651,Manufacturing,56,126169,No,N/A - Active Employee
3652,Manufacturing,54,132358,No,N/A - Active Employee
3653,Manufacturing,57,122457,No,N/A - Active Employee
3654,Engineering,5,85968,No,N/A - Active Employee
3655,Manufacturing,18,122508,No,N/A - Active Employee
3656,Engineering,16,123220,No,N/A - Active Employee
3657,Sales,8,145366,No,N/A - Active Employee
3658,Manufacturing,25,65738,No,N/A - Active Employee
3659,Engineering,32,63098,No,N/A - Active Employee
3660,Manufacturing,26,133633,No,N/A - Active Employee
3661,Sales,52,138672,No,N/A - Active Employee
3662,Manufacturing,22,98244,No,N/A - Active Employee
3663,Engineering,31,68253,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
3664,Engineering,43,114333,No,N/A - Active Employee
3665,Manufacturing,10,110969,No,N/A - Active Employee
3666,Manufacturing,56,130423,No,N/A - Active Employee
3667,Engineering,57,104411,No,N/A - Active Employee
3668,Engineering,12,135028,No,N/A - Active Employee
3669,Manufacturing,53,95421,No,N/A - Active Employee
3670,Engineering,28,61454,No,N/A - Active Employee
3671,Manufacturing,6,77522,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
3672,Engineering,59,98575,No,N/A - Active Employee
3673,Manufacturing,20,63192,Yes,"The hiring volume is insane, we don't have enough trainers."
3674,Sales,5,115268,No,N/A - Active Employee
3675,Manufacturing,23,141311,No,N/A - Active Employee
3676,Manufacturing,9,70402,No,N/A - Active Employee
3677,Manufacturing,58,138610,No,N/A - Active Employee
3678,Manufacturing,59,140781,No,N/A - Active Employee
3679,Manufacturing,29,96527,No,N/A - Active Employee
3680,Manufacturing,16,112181,No,N/A - Active Employee
3681,Engineering,54,87002,No,N/A - Active Employee
3682,Manufacturing,46,141219,No,N/A - Active Employee
3683,Manufacturing,22,72460,No,N/A - Active Employee
3684,Manufacturing,8,90482,Yes,"Great team, but the manufacturing shifts are too long."
3685,Manufacturing,59,76447,No,N/A - Active Employee
3686,Manufacturing,20,108228,No,N/A - Active Employee
3687,Manufacturing,51,143265,Yes,"The hiring volume is insane, we don't have enough trainers."
3688,Manufacturing,14,110126,No,N/A - Active Employee
3689,Manufacturing,39,80545,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
3690,Manufacturing,37,115114,No,N/A - Active Employee
3691,Manufacturing,50,135350,No,N/A - Active Employee
3692,Manufacturing,34,117801,No,N/A - Active Employee
3693,Manufacturing,11,73890,No,N/A - Active Employee
3694,Sales,54,112482,No,N/A - Active Employee
3695,Manufacturing,40,123397,No,N/A - Active Employee
3696,Engineering,33,61740,No,N/A - Active Employee
3697,Manufacturing,31,90121,No,N/A - Active Employee
3698,Engineering,59,71218,Yes,"The hiring volume is insane, we don't have enough trainers."
3699,Engineering,54,131591,Yes,"Great team, but the manufacturing shifts are too long."
3700,Manufacturing,44,148241,No,N/A - Active Employee
3701,Sales,34,94722,No,N/A - Active Employee
3702,Manufacturing,50,109431,No,N/A - Active Employee
3703,Manufacturing,7,111543,No,N/A - Active Employee
3704,Engineering,58,102000,No,N/A - Active Employee
3705,Engineering,49,131975,No,N/A - Active Employee
3706,Manufacturing,54,90921,No,N/A - Active Employee
3707,Manufacturing,23,148747,No,N/A - Active Employee
3708,Manufacturing,46,90614,No,N/A - Active Employee
3709,Manufacturing,56,121189,No,N/A - Active Employee
3710,Engineering,7,77601,No,N/A - Active Employee
3711,Manufacturing,54,131543,No,N/A - Active Employee
3712,Manufacturing,25,80514,No,N/A - Active Employee
3713,Manufacturing,3,143312,Yes,"The hiring volume is insane, we don't have enough trainers."
3714,Manufacturing,59,127612,No,N/A - Active Employee
3715,Manufacturing,38,76292,No,N/A - Active Employee
3716,Engineering,20,91510,No,N/A - Active Employee
3717,Sales,34,88000,No,N/A - Active Employee
3718,Engineering,49,90383,No,N/A - Active Employee
3719,Manufacturing,44,71785,No,N/A - Active Employee
3720,Sales,44,100910,No,N/A - Active Employee
3721,Engineering,30,99028,No,N/A - Active Employee
3722,Engineering,17,84855,No,N/A - Active Employee
3723,Manufacturing,59,84281,No,N/A - Active Employee
3724,Manufacturing,10,64841,No,N/A - Active Employee
3725,Manufacturing,35,120155,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
3726,Manufacturing,20,86918,No,N/A - Active Employee
3727,Manufacturing,18,116313,No,N/A - Active Employee
3728,Manufacturing,45,77443,No,N/A - Active Employee
3729,Manufacturing,44,92250,No,N/A - Active Employee
3730,Engineering,27,61922,No,N/A - Active Employee
3731,Manufacturing,59,91976,No,N/A - Active Employee
3732,Manufacturing,59,71991,Yes,"The hiring volume is insane, we don't have enough trainers."
3733,Sales,49,113744,No,N/A - Active Employee
3734,Sales,36,82733,No,N/A - Active Employee
3735,Engineering,23,62473,No,N/A - Active Employee
3736,Sales,32,68108,No,N/A - Active Employee
3737,Manufacturing,10,88715,No,N/A - Active Employee
3738,Sales,11,92210,No,N/A - Active Employee
3739,Manufacturing,38,97317,No,N/A - Active Employee
3740,Manufacturing,6,125516,No,N/A - Active Employee
3741,Manufacturing,59,93362,No,N/A - Active Employee
3742,Manufacturing,41,114604,No,N/A - Active Employee
3743,Manufacturing,47,64889,No,N/A - Active Employee
3744,Engineering,34,149557,No,N/A - Active Employee
3745,Engineering,36,133748,No,N/A - Active Employee
3746,Manufacturing,37,91971,No,N/A - Active Employee
3747,Manufacturing,17,110551,No,N/A - Active Employee
3748,Engineering,40,63201,Yes,"The hiring volume is insane, we don't have enough trainers."
3749,Engineering,40,149882,No,N/A - Active Employee
3750,Manufacturing,54,97958,No,N/A - Active Employee
3751,Engineering,12,139251,No,N/A - Active Employee
3752,Manufacturing,21,65681,No,N/A - Active Employee
3753,Manufacturing,40,106870,No,N/A - Active Employee
3754,Sales,19,142256,No,N/A - Active Employee
3755,Manufacturing,3,127203,No,N/A - Active Employee
3756,Manufacturing,18,88152,No,N/A - Active Employee
3757,Sales,53,110061,No,N/A - Active Employee
3758,Engineering,51,117619,No,N/A - Active Employee
3759,Manufacturing,19,118235,No,N/A - Active Employee
3760,Manufacturing,47,133740,No,N/A - Active Employee
3761,Manufacturing,6,97890,No,N/A - Active Employee
3762,Engineering,16,121401,No,N/A - Active Employee
3763,Manufacturing,8,71217,No,N/A - Active Employee
3764,Manufacturing,48,108351,No,N/A - Active Employee
3765,Sales,18,93741,No,N/A - Active Employee
3766,Manufacturing,52,80654,No,N/A - Active Employee
3767,Manufacturing,48,121314,Yes,"Great team, but the manufacturing shifts are too long."
3768,Manufacturing,43,61408,No,N/A - Active Employee
3769,Engineering,39,102903,No,N/A - Active Employee
3770,Manufacturing,49,144208,No,N/A - Active Employee
3771,Manufacturing,49,61218,No,N/A - Active Employee
3772,Engineering,12,110572,No,N/A - Active Employee
3773,Manufacturing,45,118798,No,N/A - Active Employee
3774,Manufacturing,10,90105,No,N/A - Active Employee
3775,Manufacturing,7,129634,No,N/A - Active Employee
3776,Manufacturing,46,125063,No,N/A - Active Employee
3777,Manufacturing,55,67619,No,N/A - Active Employee
3778,Manufacturing,1,71939,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
3779,Manufacturing,49,78226,No,N/A - Active Employee
3780,Manufacturing,36,85322,No,N/A - Active Employee
3781,Engineering,21,118215,No,N/A - Active Employee
3782,Sales,37,76878,No,N/A - Active Employee
3783,Engineering,52,66560,Yes,"The hiring volume is insane, we don't have enough trainers."
3784,Sales,24,98278,No,N/A - Active Employee
3785,Manufacturing,55,96212,No,N/A - Active Employee
3786,Sales,25,133079,No,N/A - Active Employee
3787,Manufacturing,7,83946,No,N/A - Active Employee
3788,Sales,42,91740,No,N/A - Active Employee
3789,Sales,17,67253,No,N/A - Active Employee
3790,Engineering,29,139311,No,N/A - Active Employee
3791,Sales,30,92813,No,N/A - Active Employee
